,state_name,lat,lng,population,State_clusters
1783,Idaho,42.8543,-113.6375,20817,5
1784,Minnesota,44.0226,-92.862,20807,0
1785,Georgia,32.1722,-83.1684,20725,1
1786,Indiana,40.4379,-85.0057,20697,6
1787,North Carolina,35.2793,-82.1697,20682,1
1788,Indiana,39.0888,-87.4147,20647,6
1789,Oklahoma,36.7479,-101.4901,20633,10
1790,West Virginia,38.1754,-82.0704,20617,6
1791,Iowa,42.1212,-91.1315,20575,0
1792,Missouri,37.8506,-94.3424,20560,0
1793,Wisconsin,44.3192,-90.8052,20556,0
1794,Nebraska,41.5311,-96.222,20546,9
1795,Missouri,39.6018,-94.4046,20503,0
1796,Kentucky,36.8013,-84.8286,20447,6
1797,Missouri,38.4237,-92.886,20438,0
1798,Utah,39.6481,-110.5888,20401,5
1799,Wisconsin,44.5161,-87.6153,20398,0
1800,Wyoming,41.2876,-110.5476,20374,5
1801,Indiana,38.014,-87.0077,20364,6
1802,Oklahoma,36.4227,-99.2651,20352,7
1803,Georgia,31.5515,-83.8509,20346,1
1804,Mississippi,31.6408,-88.6958,20344,11
1805,Wisconsin,45.2116,-90.5012,20320,0
1806,Georgia,32.9695,-82.7959,20316,1
1807,South Carolina,34.0061,-81.7268,20292,1
1808,Kentucky,37.7732,-86.4293,20283,6
1809,Louisiana,32.4178,-91.7635,20251,11
1810,Texas,29.0821,-97.3568,20217,7
1811,Wisconsin,43.9695,-89.7704,20208,0
1812,Iowa,42.0362,-94.8605,20150,0
1813,Indiana,40.5828,-86.5635,20137,6
1814,Nebraska,42.3911,-96.5646,20124,9
1815,Kentucky,37.1597,-83.7147,20110,6
1816,Louisiana,32.1333,-91.6738,20109,11
1817,Tennessee,35.9799,-85.8328,20104,6
1818,Iowa,43.2907,-91.8437,20090,0
1819,Texas,29.3843,-96.9302,20072,7
1820,Indiana,41.047,-86.2636,20069,6
1821,Alabama,33.2809,-88.0887,20049,11
1822,Kansas,37.1693,-94.8463,20017,7
1823,Texas,28.8678,-99.1082,20013,7
1824,Arkansas,33.1912,-91.7685,20000,11
1825,Arkansas,34.4858,-94.2282,19999,7
1826,Kentucky,38.2067,-84.2171,19998,6
1827,Colorado,38.747,-106.1941,19977,10
1828,Utah,40.2982,-110.4252,19950,5
1829,Iowa,42.7355,-95.1511,19950,0
1830,Kansas,37.1913,-95.2976,19938,7
1831,Tennessee,36.2505,-85.9567,19926,6
1832,South Dakota,43.6747,-98.146,19890,9
1833,Iowa,40.988,-91.5445,19889,0
1834,Texas,32.7399,-99.8787,19874,7
1835,Montana,48.5425,-115.4051,19845,5
1836,North Carolina,36.3965,-78.1067,19746,3
1837,Texas,31.7049,-96.1491,19744,7
1838,Minnesota,43.6744,-94.5511,19737,0
1839,Virginia,38.2976,-78.4669,19734,3
1840,Alabama,31.7524,-86.6803,19726,1
1841,Washington,46.9833,-118.5606,19702,2
1842,Tennessee,36.2879,-83.8375,19678,1
1843,Oklahoma,35.3736,-95.6668,19677,7
1844,North Carolina,36.4178,-77.3969,19672,3
1845,Texas,33.6757,-97.7246,19640,7
1846,New Mexico,33.7453,-105.4593,19640,10
1847,Wyoming,42.2639,-110.656,19640,5
1848,Iowa,42.8626,-91.8443,19604,0
1849,Indiana,38.5418,-86.4951,19552,6
1850,Illinois,39.7695,-88.2173,19551,6
1851,Louisiana,31.4459,-91.6401,19533,11
1852,Florida,30.8679,-85.8141,19530,1
1853,Mississippi,33.6557,-88.7816,19515,11
1854,Maryland,39.2545,-76.0399,19456,3
1855,Mississippi,34.7404,-88.2393,19396,11
1856,Kentucky,37.1041,-85.2807,19366,6
1857,Iowa,42.1717,-90.5742,19348,0
1858,Georgia,31.3588,-82.2128,19336,1
1859,Missouri,38.2948,-93.2879,19305,0
1860,Kentucky,37.5525,-85.2696,19257,6
1861,Georgia,31.7526,-81.7457,19236,1
1862,Louisiana,30.8451,-91.0455,19228,11
1863,Missouri,37.7072,-89.8244,19227,11
1864,South Carolina,32.7763,-81.1407,19223,1
1865,Georgia,31.276,-83.2296,19206,1
1866,Wisconsin,45.2623,-89.0719,19167,0
1867,Georgia,34.1168,-82.8401,19164,1
1868,Alabama,32.2476,-87.7896,19138,11
1869,Indiana,38.0796,-86.638,19091,6
1870,North Carolina,36.0662,-76.9787,19081,3
1871,New Mexico,35.8693,-106.3073,18976,10
1872,Kansas,39.2358,-95.3834,18974,0
1873,Kentucky,38.0325,-85.3279,18945,6
1874,Georgia,31.1969,-81.9819,18924,1
1875,Georgia,34.3543,-83.4972,18900,1
1876,California,40.0047,-120.8386,18844,2
1877,Georgia,33.0765,-84.1394,18834,1
1878,Kentucky,37.2999,-85.8847,18833,6
1879,Illinois,39.0027,-87.7595,18833,6
1880,Georgia,33.5908,-83.4924,18832,1
1881,Mississippi,31.6332,-89.5526,18810,11
1882,Wisconsin,43.8004,-89.0448,18807,0
1883,Kentucky,38.4418,-84.3314,18763,6
1884,Ohio,41.1166,-84.5802,18742,6
1885,New Mexico,34.0212,-103.4801,18723,10
1886,Minnesota,43.6714,-91.4929,18670,0
1887,Minnesota,44.0221,-93.5873,18658,0
1888,Texas,34.966,-102.6049,18617,10
1889,Kansas,38.8665,-97.1527,18614,9
1890,Georgia,33.0923,-84.3892,18565,1
1891,Florida,30.4441,-83.4701,18557,1
1892,Tennessee,36.0409,-87.7757,18528,11
1893,Iowa,41.7723,-91.1324,18475,0
1894,Alabama,32.3859,-85.6927,18437,1
1895,Georgia,31.7493,-82.289,18428,1
1896,Texas,31.9004,-97.6343,18428,7
1897,Tennessee,36.3805,-84.9325,18405,6
1898,Iowa,41.6864,-92.5315,18391,0
1899,Colorado,39.1194,-105.7172,18345,10
1900,South Dakota,44.4145,-98.2781,18338,9
1901,Kentucky,36.7419,-86.5823,18319,6
1902,Mississippi,33.0863,-89.5815,18308,11
1903,Texas,32.3271,-98.8323,18289,7
1904,Colorado,37.9026,-103.7164,18284,10
1905,Mississippi,30.79,-89.1177,18282,11
1906,Arkansas,33.5894,-91.72,18263,11
1907,Alaska,60.9131,-159.8186,18263,4
1908,Missouri,37.2702,-92.4687,18256,11
1909,Florida,29.7258,-82.8004,18245,1
1910,Texas,30.4925,-96.6215,18237,7
1911,Arkansas,34.29,-92.4236,18229,11
1912,Texas,32.305,-102.6378,18227,10
1913,Pennsylvania,41.0279,-76.6586,18178,3
1914,Missouri,39.3438,-91.1714,18158,0
1915,Iowa,41.0318,-91.9489,18153,0
1916,Arkansas,34.4275,-90.8489,18151,11
1917,Mississippi,33.0885,-89.0344,18116,11
1918,West Virginia,37.3785,-81.6536,18083,6
1919,Colorado,39.2171,-106.9166,17980,10
1920,Texas,33.1767,-98.6878,17961,7
1921,Arkansas,36.3415,-91.0276,17934,11
1922,California,36.5111,-117.4107,17930,2
1923,Missouri,37.8944,-90.1944,17887,11
1924,Virginia,38.112,-76.8042,17873,3
1925,North Carolina,35.8989,-82.3076,17870,1
1926,Kentucky,36.991,-85.0587,17846,6
1927,New York,42.3938,-76.8752,17845,3
1928,Virginia,37.1229,-80.5587,17833,1
1929,Virginia,36.7204,-77.1061,17829,3
1930,Tennessee,36.1107,-82.4323,17821,1
1931,Illinois,40.4038,-91.1647,17820,0
1932,Georgia,33.5788,-83.1667,17808,1
1933,West Virginia,39.5604,-78.2578,17800,3
1934,Arkansas,35.5123,-93.8906,17785,11
1935,Idaho,44.0616,-116.3975,17771,2
1936,Arkansas,34.2892,-91.3742,17761,11
1937,Tennessee,36.4549,-81.8518,17755,1
1938,Michigan,44.6847,-85.0902,17725,6
1939,Michigan,44.6387,-86.0155,17703,6
1940,Virginia,36.6783,-80.2844,17660,1
1941,South Dakota,44.389,-99.996,17560,9
1942,Kentucky,37.6396,-84.5377,17554,6
1943,Missouri,39.9835,-94.8021,17554,0
1944,Virginia,38.7709,-77.4429,17548,3
1945,Iowa,42.8448,-91.3414,17527,0
1946,Missouri,38.8436,-92.8101,17522,0
1947,North Carolina,36.0766,-81.9226,17510,1
1948,Massachusetts,41.3961,-70.6501,17430,3
1949,Mississippi,33.1235,-90.092,17414,11
1950,Wisconsin,43.3756,-90.4295,17408,0
1951,Tennessee,35.5832,-89.2838,17391,11
1952,Kentucky,36.7371,-84.4842,17333,6
1953,Texas,31.2965,-95.9957,17325,7
1954,California,37.5815,-119.9055,17319,2
1955,Virginia,37.265,-77.3969,17283,3
1956,Texas,31.2533,-96.9359,17281,7
1957,Missouri,36.5946,-89.6517,17275,11
1958,Illinois,39.6785,-87.7456,17272,6
1959,Iowa,43.378,-95.1508,17260,0
1960,Tennessee,35.4217,-88.6135,17260,11
1961,Georgia,31.154,-83.4305,17217,1
1962,Nebraska,40.8724,-97.1395,17217,9
1963,Arkansas,36.1612,-91.4798,17217,11
1964,Texas,30.3107,-96.9657,17174,7
1965,South Carolina,34.1633,-80.2545,17144,1
1966,Alabama,31.5147,-85.2414,17123,1
1967,Kentucky,38.5952,-83.8242,17122,6
1968,Colorado,38.6668,-107.0317,17119,10
1969,Iowa,42.4712,-91.3673,17107,0
1970,Texas,31.027,-96.5129,17094,7
1971,Virginia,37.5722,-78.5287,17087,3
1972,Mississippi,33.9208,-88.9479,17060,11
1973,Virginia,36.6181,-82.1604,17059,1
1974,Iowa,42.0372,-95.382,16998,0
1975,Virginia,37.7066,-77.0885,16985,3
1976,Illinois,40.8488,-90.615,16981,0
1977,Iowa,42.0798,-92.5325,16962,0
1978,Washington,48.5782,-122.965,16953,2
1979,Arkansas,33.9972,-94.2412,16947,7
1980,Iowa,42.3839,-93.2404,16924,0
1981,Texas,32.7463,-100.9164,16918,7
1982,Indiana,39.7736,-87.2064,16912,6
1983,Arkansas,35.5992,-91.2145,16908,11
1984,Georgia,31.7598,-83.2205,16889,1
1985,Maine,45.8373,-69.2846,16864,3
1986,Georgia,34.8818,-83.402,16859,1
1987,Missouri,37.6804,-93.0237,16841,0
1988,Nevada,41.4068,-118.112,16834,2
1989,Illinois,37.4713,-89.2551,16829,11
1990,West Virginia,39.336,-80.0462,16817,3
1991,Tennessee,35.1199,-84.5233,16807,1
1992,Kentucky,37.3651,-84.316,16795,6
1993,Virginia,37.3142,-80.7029,16760,6
1994,Florida,29.6082,-83.1588,16740,1
1995,New Mexico,34.0072,-106.9304,16723,10
1996,Oklahoma,34.0245,-96.7691,16688,7
